时间,代码,日线信号,小时信号,最终操作,日线得分,原因,运行ID
2026-07-24 23:42:18,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,半导体ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,芯片ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,半导体ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,芯片ETF,BUY,,BUY,1,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,半导体ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,芯片ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,半导体ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,芯片ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,半导体ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,芯片ETF,BUY,,BUY,2,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,科创50ETF,BUY,,BUY,3,仅日线信号: BUY (无小时线数据),20260724_234151
2026-07-24 23:42:18,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:18,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,黄金ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,沪深300ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,创业板ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,科创50ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,半导体ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,芯片ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,黄金ETF,SELL,,SELL,0,仅日线信号: SELL (无小时线数据),20260724_234151
2026-07-24 23:42:19,通信ETF,SELL,,SELL,-1,仅日线信号: SELL (无小时线数据),20260724_234151
